SessionID,StationID,StateID,State,StartTime,EndTime,DurationMinutes,EnergyConsumedKWh,RatePerKWh,Amount,PaymentMethod,SessionStatus
10872,1130,3,Assam,2025-06-21 06:02:00,2025-06-21 07:42:00,100,81.46,22.12,1801.9,Card,Completed
10873,1562,29,Delhi,2026-04-05 17:58:00,2026-04-05 20:19:00,141,56.59,23.81,1347.41,Wallet,Completed
10874,1154,8,Haryana,2025-10-07 18:54:00,2025-10-07 20:10:00,76,45.37,16.36,742.25,Wallet,Failed
10875,1482,22,Sikkim,2025-09-15 04:14:00,2025-09-15 06:39:00,145,31.26,14.72,460.15,Wallet,Completed
10876,1476,29,Delhi,2025-03-22 06:34:00,2025-03-22 07:36:00,62,57.32,21.09,1208.88,Card,Completed
10877,1214,28,West Bengal,2025-10-10 00:08:00,2025-10-10 02:11:00,123,89.32,12.01,1072.73,Wallet,Completed
10878,1521,2,Arunachal Pradesh,2026-01-08 03:12:00,2026-01-08 04:30:00,78,24.04,18.68,449.07,Wallet,Completed
10879,1146,16,Meghalaya,2025-10-20 03:38:00,2025-10-20 05:33:00,115,46.81,20.98,982.07,RFID,Completed
10880,1100,6,Goa,2026-05-27 01:56:00,2026-05-27 03:01:00,65,42.5,14.63,621.77,Card,Cancelled
10881,1088,10,Jharkhand,2025-10-07 14:48:00,2025-10-07 16:08:00,80,55.26,15.0,828.9,UPI,Failed
10882,1301,26,Uttar Pradesh,2025-08-18 05:41:00,2025-08-18 06:47:00,66,42.42,13.79,584.97,Wallet,Completed
10883,1317,1,Andhra Pradesh,2025-09-08 14:28:00,2025-09-08 15:00:00,32,63.84,13.14,838.86,Card,Completed
10884,1428,6,Goa,2026-06-02 23:08:00,2026-06-02 23:55:00,47,24.16,12.95,312.87,RFID,Completed
10885,1499,8,Haryana,2025-08-01 18:45:00,2025-08-01 19:05:00,20,33.64,13.75,462.55,Card,Completed
10886,1400,14,Maharashtra,2025-07-27 06:49:00,2025-07-27 07:23:00,34,6.23,17.78,110.77,UPI,Completed
10887,1345,15,Manipur,2025-07-13 05:43:00,2025-07-13 07:48:00,125,49.11,13.04,640.39,RFID,Completed
10888,1135,29,Delhi,2025-03-20 05:00:00,2025-03-20 05:32:00,32,52.8,22.73,1200.14,Wallet,Completed
10889,1363,26,Uttar Pradesh,2026-06-28 03:29:00,2026-06-28 04:05:00,36,14.66,20.37,298.62,UPI,Completed
10890,1483,25,Tripura,2025-11-25 12:21:00,2025-11-25 15:12:00,171,36.96,15.37,568.08,RFID,Completed
10891,1545,3,Assam,2026-02-20 23:18:00,2026-02-21 01:06:00,108,12.63,20.9,263.97,Wallet,Completed
10892,1223,17,Mizoram,2026-03-19 02:51:00,2026-03-19 05:43:00,172,61.6,21.15,1302.84,RFID,Completed
10893,1252,5,Chhattisgarh,2025-09-14 16:51:00,2025-09-14 19:08:00,137,86.78,21.7,1883.13,Wallet,Completed
10894,1537,10,Jharkhand,2025-10-10 13:35:00,2025-10-10 14:48:00,73,8.3,19.16,159.03,UPI,Failed
10895,1334,21,Rajasthan,2026-05-11 21:35:00,2026-05-11 22:37:00,62,52.51,15.28,802.35,RFID,Completed
10896,1066,30,Jammu and Kashmir,2025-01-17 06:39:00,2025-01-17 08:21:00,102,20.7,19.07,394.75,Card,Failed
10897,1284,19,Odisha,2025-06-19 16:41:00,2025-06-19 17:18:00,37,15.92,14.11,224.63,UPI,Completed
10898,1029,13,Madhya Pradesh,2025-10-23 13:35:00,2025-10-23 15:26:00,111,24.07,12.71,305.93,Card,Completed
10899,1118,15,Manipur,2026-06-27 03:39:00,2026-06-27 05:38:00,119,40.88,13.64,557.6,RFID,Cancelled
10900,1081,21,Rajasthan,2026-02-13 22:05:00,2026-02-13 23:13:00,68,43.83,13.39,586.88,Wallet,Cancelled
10901,1416,30,Jammu and Kashmir,2026-06-01 22:42:00,2026-06-02 00:29:00,107,71.37,13.54,966.35,Wallet,Completed
10902,1544,11,Karnataka,2026-02-02 08:06:00,2026-02-02 09:36:00,90,16.79,20.39,342.35,UPI,Completed
10903,1185,14,Maharashtra,2025-04-07 14:38:00,2025-04-07 16:08:00,90,76.17,14.41,1097.61,UPI,Completed
10904,1507,11,Karnataka,2026-02-14 06:32:00,2026-02-14 08:28:00,116,23.95,15.39,368.59,Card,Completed
10905,1427,16,Meghalaya,2025-08-29 03:16:00,2025-08-29 03:45:00,29,84.63,20.69,1750.99,UPI,Completed
10906,1506,20,Punjab,2025-04-14 03:37:00,2025-04-14 04:55:00,78,60.62,17.52,1062.06,Card,Completed
10907,1143,10,Jharkhand,2025-02-27 00:44:00,2025-02-27 03:12:00,148,63.9,18.33,1171.29,UPI,Completed
10908,1052,24,Telangana,2026-06-26 20:48:00,2026-06-26 21:18:00,30,36.14,20.07,725.33,Card,Completed
10909,1556,24,Telangana,2026-07-29 22:29:00,2026-07-30 01:24:00,175,64.85,21.43,1389.74,Card,Completed
10910,1112,24,Telangana,2025-03-03 20:27:00,2025-03-03 21:03:00,36,6.21,14.46,89.8,Card,Failed
10911,1221,26,Uttar Pradesh,2025-02-17 04:32:00,2025-02-17 06:22:00,110,70.18,22.74,1595.89,RFID,Completed
10912,1515,26,Uttar Pradesh,2025-06-26 12:06:00,2025-06-26 14:44:00,158,16.05,23.56,378.14,Wallet,Cancelled
10913,1428,6,Goa,2025-05-23 17:32:00,2025-05-23 18:41:00,69,60.67,22.06,1338.38,RFID,Failed
10914,1232,13,Madhya Pradesh,2025-07-05 11:14:00,2025-07-05 11:35:00,21,51.47,20.3,1044.84,Card,Completed
10915,1065,5,Chhattisgarh,2025-11-05 18:05:00,2025-11-05 19:55:00,110,17.53,18.96,332.37,RFID,Completed
10916,1227,18,Nagaland,2025-04-09 19:52:00,2025-04-09 21:20:00,88,73.26,16.02,1173.63,UPI,Completed
10917,1053,19,Odisha,2025-06-19 16:15:00,2025-06-19 19:13:00,178,20.58,12.57,258.69,UPI,Completed
10918,1509,16,Meghalaya,2025-09-18 17:13:00,2025-09-18 18:20:00,67,71.15,12.74,906.45,Wallet,Completed
10919,1014,23,Tamil Nadu,2026-06-07 09:29:00,2026-06-07 10:04:00,35,23.94,20.36,487.42,UPI,Completed
10920,1040,4,Bihar,2025-12-07 01:46:00,2025-12-07 03:09:00,83,73.7,17.15,1263.95,Card,Completed
10921,1395,10,Jharkhand,2026-07-05 05:32:00,2026-07-05 06:21:00,49,26.49,23.01,609.53,RFID,Completed
10922,1562,29,Delhi,2026-05-29 09:10:00,2026-05-29 11:25:00,135,85.88,23.97,2058.54,Wallet,Completed
10923,1437,15,Manipur,2025-11-07 03:10:00,2025-11-07 06:10:00,180,87.55,20.9,1829.79,UPI,Completed
10924,1042,26,Uttar Pradesh,2026-03-19 17:59:00,2026-03-19 18:41:00,42,37.49,21.4,802.29,Card,Completed
10925,1524,16,Meghalaya,2025-07-31 20:16:00,2025-07-31 22:58:00,162,88.76,21.15,1877.27,UPI,Completed
10926,1220,28,West Bengal,2026-08-09 12:50:00,2026-08-09 15:12:00,142,35.43,20.93,741.55,Card,Cancelled
10927,1371,13,Madhya Pradesh,2026-08-16 06:49:00,2026-08-16 08:59:00,130,34.9,12.11,422.64,Wallet,Failed
10928,1216,20,Punjab,2025-11-04 16:52:00,2025-11-04 17:59:00,67,80.34,18.6,1494.32,Wallet,Cancelled
10929,1135,29,Delhi,2025-07-11 08:18:00,2025-07-11 10:52:00,154,30.55,13.43,410.29,UPI,Completed
10930,1399,15,Manipur,2026-04-19 16:03:00,2026-04-19 18:29:00,146,36.92,12.33,455.22,Card,Failed
10931,1345,15,Manipur,2026-04-08 05:29:00,2026-04-08 05:56:00,27,72.54,12.88,934.32,Wallet,Completed
10932,1562,29,Delhi,2026-01-06 18:30:00,2026-01-06 19:29:00,59,76.14,23.0,1751.22,Card,Completed
10933,1077,20,Punjab,2026-03-04 20:59:00,2026-03-04 23:44:00,165,79.8,22.94,1830.61,UPI,Completed
10934,1297,6,Goa,2025-10-03 11:53:00,2025-10-03 14:29:00,156,56.64,18.92,1071.63,Wallet,Completed
10935,1538,2,Arunachal Pradesh,2025-10-02 07:57:00,2025-10-02 09:58:00,121,29.83,16.21,483.54,Wallet,Completed
10936,1573,27,Uttarakhand,2026-05-12 13:10:00,2026-05-12 15:22:00,132,46.71,19.27,900.1,Card,Completed
10937,1453,8,Haryana,2025-10-23 00:24:00,2025-10-23 02:06:00,102,84.94,14.94,1269.0,RFID,Completed
10938,1358,21,Rajasthan,2026-07-14 01:44:00,2026-07-14 03:12:00,88,41.81,18.29,764.7,UPI,Completed
10939,1029,13,Madhya Pradesh,2026-03-04 17:29:00,2026-03-04 20:21:00,172,79.99,21.63,1730.18,Wallet,Completed
10940,1550,2,Arunachal Pradesh,2025-05-26 18:59:00,2025-05-26 21:11:00,132,87.01,12.23,1064.13,RFID,Cancelled
10941,1301,26,Uttar Pradesh,2025-10-05 01:04:00,2025-10-05 01:56:00,52,22.96,12.24,281.03,Card,Completed
10942,1126,3,Assam,2025-01-20 22:08:00,2025-01-20 23:23:00,75,93.62,21.25,1989.43,Card,Completed
10943,1391,4,Bihar,2025-09-04 16:39:00,2025-09-04 18:26:00,107,21.36,17.35,370.6,UPI,Completed
10944,1181,1,Andhra Pradesh,2026-04-25 03:23:00,2026-04-25 05:52:00,149,59.66,12.0,715.92,UPI,Completed
10945,1500,2,Arunachal Pradesh,2026-02-21 10:48:00,2026-02-21 12:46:00,118,39.48,19.56,772.23,Card,Completed
10946,1577,10,Jharkhand,2025-09-16 03:35:00,2025-09-16 05:24:00,109,21.82,17.46,380.98,UPI,Completed
10947,1401,27,Uttarakhand,2025-05-25 06:28:00,2025-05-25 08:19:00,111,77.83,18.62,1449.19,Wallet,Completed
10948,1492,14,Maharashtra,2026-04-20 16:45:00,2026-04-20 17:15:00,30,55.64,23.7,1318.67,UPI,Cancelled
10949,1476,29,Delhi,2025-03-26 12:49:00,2025-03-26 14:26:00,97,38.29,21.92,839.32,RFID,Failed
10950,1390,3,Assam,2025-07-28 14:14:00,2025-07-28 14:38:00,24,31.04,19.7,611.49,Wallet,Completed
10951,1380,29,Delhi,2026-07-23 21:47:00,2026-07-24 00:35:00,168,21.82,18.5,403.67,UPI,Completed
10952,1339,12,Kerala,2026-02-03 19:21:00,2026-02-03 21:59:00,158,93.74,12.38,1160.5,Wallet,Completed
10953,1549,16,Meghalaya,2025-11-07 08:14:00,2025-11-07 10:13:00,119,65.64,20.75,1362.03,Card,Cancelled
10954,1209,14,Maharashtra,2026-04-08 03:48:00,2026-04-08 06:19:00,151,73.04,18.25,1332.98,Card,Completed
10955,1328,7,Gujarat,2026-03-10 11:45:00,2026-03-10 13:34:00,109,15.64,16.44,257.12,Card,Completed
10956,1228,20,Punjab,2025-06-10 08:02:00,2025-06-10 10:35:00,153,70.87,18.73,1327.4,UPI,Cancelled
10957,1587,23,Tamil Nadu,2025-08-31 08:05:00,2025-08-31 09:47:00,102,10.41,23.67,246.4,RFID,Cancelled
10958,1211,25,Tripura,2025-07-30 10:32:00,2025-07-30 13:23:00,171,14.36,21.24,305.01,Card,Cancelled
10959,1467,23,Tamil Nadu,2025-11-25 00:14:00,2025-11-25 02:11:00,117,82.47,12.18,1004.48,Wallet,Completed
10960,1184,20,Punjab,2026-07-20 12:36:00,2026-07-20 15:20:00,164,85.77,15.99,1371.46,UPI,Cancelled
10961,1293,9,Himachal Pradesh,2025-03-10 17:51:00,2025-03-10 20:10:00,139,36.72,21.29,781.77,RFID,Completed
10962,1550,2,Arunachal Pradesh,2025-06-08 17:12:00,2025-06-08 17:46:00,34,17.67,18.25,322.48,UPI,Completed
10963,1263,30,Jammu and Kashmir,2025-06-21 12:08:00,2025-06-21 13:22:00,74,13.48,15.78,212.71,Card,Cancelled
10964,1286,20,Punjab,2025-02-17 17:45:00,2025-02-17 19:47:00,122,44.0,17.51,770.44,Wallet,Completed
10965,1276,6,Goa,2026-01-15 09:52:00,2026-01-15 11:47:00,115,42.81,12.73,544.97,Card,Completed
10966,1171,5,Chhattisgarh,2026-02-19 07:25:00,2026-02-19 08:27:00,62,11.26,13.84,155.84,Card,Completed
10967,1173,2,Arunachal Pradesh,2025-08-16 18:20:00,2025-08-16 20:07:00,107,47.14,22.66,1068.19,Card,Completed
10968,1511,17,Mizoram,2025-03-31 03:05:00,2025-03-31 04:42:00,97,62.84,17.5,1099.7,Card,Completed
10969,1397,23,Tamil Nadu,2026-01-07 01:28:00,2026-01-07 02:42:00,74,91.14,12.56,1144.72,UPI,Completed
10970,1111,9,Himachal Pradesh,2025-04-12 05:25:00,2025-04-12 05:47:00,22,19.09,15.0,286.35,UPI,Completed
10971,1465,3,Assam,2025-07-13 11:08:00,2025-07-13 13:30:00,142,44.74,18.22,815.16,Wallet,Completed
10972,1083,1,Andhra Pradesh,2026-04-30 18:10:00,2026-04-30 19:03:00,53,5.79,12.02,69.6,Card,Completed
10973,1283,29,Delhi,2025-07-07 16:08:00,2025-07-07 16:58:00,50,23.44,22.74,533.03,Wallet,Cancelled
10974,1339,12,Kerala,2025-12-14 09:03:00,2025-12-14 09:32:00,29,80.39,22.6,1816.81,Wallet,Completed
10975,1260,15,Manipur,2025-01-12 19:58:00,2025-01-12 20:23:00,25,44.0,21.1,928.4,Wallet,Completed
10976,1589,14,Maharashtra,2025-07-06 16:18:00,2025-07-06 17:39:00,81,43.28,23.95,1036.56,Card,Completed
10977,1058,30,Jammu and Kashmir,2025-01-08 18:00:00,2025-01-08 20:19:00,139,90.98,15.6,1419.29,RFID,Completed
10978,1252,5,Chhattisgarh,2026-08-06 07:37:00,2026-08-06 09:02:00,85,79.87,13.15,1050.29,RFID,Completed
10979,1240,7,Gujarat,2025-04-07 19:22:00,2025-04-07 21:43:00,141,79.64,20.76,1653.33,Wallet,Completed
10980,1589,14,Maharashtra,2025-09-15 13:06:00,2025-09-15 15:50:00,164,32.4,18.0,583.2,Card,Completed
10981,1001,21,Rajasthan,2025-07-08 21:52:00,2025-07-09 00:10:00,138,50.56,18.46,933.34,Wallet,Completed
10982,1297,6,Goa,2025-08-03 00:16:00,2025-08-03 02:30:00,134,7.49,13.67,102.39,RFID,Completed
10983,1600,28,West Bengal,2025-05-28 00:26:00,2025-05-28 02:04:00,98,82.39,21.33,1757.38,RFID,Completed
10984,1167,10,Jharkhand,2026-03-17 09:58:00,2026-03-17 12:51:00,173,21.43,12.87,275.8,RFID,Failed
10985,1065,5,Chhattisgarh,2025-09-17 23:00:00,2025-09-18 00:26:00,86,50.11,20.46,1025.25,Wallet,Completed
10986,1569,11,Karnataka,2026-01-10 23:49:00,2026-01-11 00:26:00,37,21.32,17.71,377.58,UPI,Completed
10987,1299,7,Gujarat,2026-05-07 08:07:00,2026-05-07 09:20:00,73,23.4,14.86,347.72,RFID,Cancelled
10988,1485,15,Manipur,2025-06-21 18:48:00,2025-06-21 19:55:00,67,52.27,20.69,1081.47,Wallet,Completed
10989,1531,4,Bihar,2025-02-10 05:55:00,2025-02-10 08:10:00,135,84.01,12.96,1088.77,UPI,Completed
10990,1164,20,Punjab,2026-01-22 12:54:00,2026-01-22 15:19:00,145,16.1,22.15,356.62,RFID,Completed
10991,1375,3,Assam,2025-07-08 10:06:00,2025-07-08 11:56:00,110,64.67,20.89,1350.96,Wallet,Cancelled
10992,1463,20,Punjab,2026-05-29 17:38:00,2026-05-29 18:03:00,25,75.69,17.5,1324.58,RFID,Completed
10993,1008,12,Kerala,2025-11-16 10:33:00,2025-11-16 12:10:00,97,22.14,23.79,526.71,Wallet,Completed
10994,1088,10,Jharkhand,2025-11-30 12:25:00,2025-11-30 13:36:00,71,69.86,17.06,1191.81,UPI,Completed
10995,1335,23,Tamil Nadu,2025-02-08 09:53:00,2025-02-08 11:23:00,90,76.32,13.1,999.79,Wallet,Completed
10996,1248,27,Uttarakhand,2026-03-23 00:00:00,2026-03-23 01:28:00,88,57.38,17.32,993.82,Wallet,Failed
10997,1447,27,Uttarakhand,2025-07-30 02:50:00,2025-07-30 05:01:00,131,52.15,23.33,1216.66,Wallet,Cancelled
10998,1115,8,Haryana,2026-03-16 06:54:00,2026-03-16 09:17:00,143,41.44,23.41,970.11,UPI,Completed
10999,1032,21,Rajasthan,2025-01-12 00:12:00,2025-01-12 01:37:00,85,75.65,17.46,1320.85,UPI,Cancelled
11000,1049,6,Goa,2025-01-20 00:50:00,2025-01-20 01:16:00,26,23.6,16.08,379.49,RFID,Cancelled
